"","product","d_1914","d_1915","d_1916","d_1917","d_1918","d_1919","d_1920","d_1921","d_1922","d_1923","d_1924","d_1925","d_1926","d_1927","d_1928","d_1929","d_1930","d_1931","d_1932","d_1933","d_1934","d_1935","d_1936","d_1937","d_1938","d_1939","d_1940","d_1941"
"165","FOODS_3_166_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"166","FOODS_3_167_TX_3_validation",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"167","FOODS_3_168_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"168","FOODS_3_169_TX_3_validation",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"169","FOODS_3_170_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170","FOODS_3_171_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"171","FOODS_3_172_TX_3_validation",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"172","FOODS_3_173_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"173","FOODS_3_174_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"174","FOODS_3_175_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"175","FOODS_3_176_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"176","FOODS_3_177_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"177","FOODS_3_178_TX_3_validation",2,2,2,2,2,2,3,3,3,2,3,3,4,3,3,2,3,3,3,3,3,2,2,2,2,2,3,3
"178","FOODS_3_179_TX_3_validation",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"179","FOODS_3_180_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"180","FOODS_3_181_TX_3_validation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","FOODS_3_182_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"182","FOODS_3_183_TX_3_validation",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"183","FOODS_3_184_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"184","FOODS_3_185_TX_3_validation",4,4,4,3,3,4,5,4,4,4,4,4,5,4,5,4,4,4,4,4,5,4,4,4,3,3,4,4
"185","FOODS_3_186_TX_3_validation",1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1
"186","FOODS_3_187_TX_3_validation",2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"187","FOODS_3_188_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"188","FOODS_3_189_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"189","FOODS_3_190_TX_3_validation",2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"190","FOODS_3_191_TX_3_validation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","FOODS_3_192_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"192","FOODS_3_193_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"193","FOODS_3_194_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"194","FOODS_3_195_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0
"195","FOODS_3_196_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"196","FOODS_3_197_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197","FOODS_3_198_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198","FOODS_3_199_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199","FOODS_3_200_TX_3_validation",2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"200","FOODS_3_201_TX_3_validation",2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"201","FOODS_3_202_TX_3_validation",41,35,32,28,28,39,44,35,33,29,30,27,38,37,34,31,31,29,27,35,35,32,30,29,27,25,35,33
"202","FOODS_3_203_TX_3_validation",1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"203","FOODS_3_204_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"204","FOODS_3_205_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"205","FOODS_3_206_TX_3_validation",1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0
"206","FOODS_3_207_TX_3_validation",1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1
"207","FOODS_3_208_TX_3_validation",1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
"208","FOODS_3_209_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"209","FOODS_3_210_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"210","FOODS_3_211_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"211","FOODS_3_212_TX_3_validation",1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1
"212","FOODS_3_213_TX_3_validation",1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
"213","FOODS_3_214_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"214","FOODS_3_215_TX_3_validation",2,2,2,2,2,2,2,2,3,2,2,3,3,2,3,2,3,3,3,2,3,2,2,2,2,2,2,2
"215","FOODS_3_216_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"216","FOODS_3_217_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"217","FOODS_3_218_TX_3_validation",1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1
"218","FOODS_3_219_TX_3_validation",1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0
"219","FOODS_3_220_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220","FOODS_3_221_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"221","FOODS_3_222_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"222","FOODS_3_223_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"223","FOODS_3_224_TX_3_validation",1,1,1,1,1,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1
"224","FOODS_3_225_TX_3_validation",1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1
"225","FOODS_3_226_TX_3_validation",12,12,13,12,13,14,15,15,15,15,14,14,16,14,15,14,14,14,14,15,15,14,14,14,13,13,14,14
"226","FOODS_3_227_TX_3_validation",3,2,2,2,2,2,4,4,4,3,3,3,5,3,5,3,4,3,3,4,5,3,3,2,2,2,4,3
"227","FOODS_3_228_TX_3_validation",5,5,5,4,4,6,7,6,6,6,5,6,7,6,7,6,6,6,5,7,7,6,6,5,5,5,7,6
"228","FOODS_3_229_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"229","FOODS_3_230_TX_3_validation",3,3,3,3,2,4,5,4,4,3,4,3,4,4,4,3,3,3,3,4,4,3,3,3,3,2,4,3
"230","FOODS_3_231_TX_3_validation",2,1,1,1,0,2,3,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,1,1,1,0,2,2
"231","FOODS_3_232_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"232","FOODS_3_233_TX_3_validation",5,5,5,5,5,5,5,5,5,5,5,5,6,5,6,5,5,5,5,5,6,5,5,5,5,5,5,5
"233","FOODS_3_234_TX_3_validation",0,-1,-1,-1,-2,-1,2,0,3,0,0,1,4,-1,3,0,2,2,1,1,3,0,0,-1,-1,-1,1,0
"234","FOODS_3_235_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"235","FOODS_3_236_TX_3_validation",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"236","FOODS_3_237_TX_3_validation",1,1,1,1,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"237","FOODS_3_238_TX_3_validation",3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3
"238","FOODS_3_239_TX_3_validation",1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1
"239","FOODS_3_240_TX_3_validation",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"240","FOODS_3_241_TX_3_validation",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"241","FOODS_3_242_TX_3_validation",0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1
"242","FOODS_3_243_TX_3_validation",1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
"243","FOODS_3_244_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"244","FOODS_3_245_TX_3_validation",6,6,6,6,6,7,8,6,6,6,7,6,8,8,7,6,6,6,6,7,8,6,6,6,6,6,7,7
"245","FOODS_3_246_TX_3_validation",1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1
"246","FOODS_3_247_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"247","FOODS_3_248_TX_3_validation",1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1
"248","FOODS_3_249_TX_3_validation",2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"249","FOODS_3_250_TX_3_validation",1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
"250","FOODS_3_251_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"251","FOODS_3_252_TX_3_validation",27,32,31,27,29,44,37,34,38,32,31,31,48,37,38,34,34,32,29,42,41,37,34,32,29,27,41,39
"252","FOODS_3_253_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"253","FOODS_3_254_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"254","FOODS_3_255_TX_3_validation",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"255","FOODS_3_256_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"256","FOODS_3_257_TX_3_validation",1,1,1,1,1,2,2,2,2,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,1,1,2,2
"257","FOODS_3_258_TX_3_validation",3,2,2,2,2,2,2,2,3,2,2,2,3,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2
"258","FOODS_3_259_TX_3_validation",4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"259","FOODS_3_260_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"260","FOODS_3_261_TX_3_validation",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"261","FOODS_3_262_TX_3_validation",1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"262","FOODS_3_263_TX_3_validation",8,8,8,8,7,9,9,8,8,8,8,8,9,8,8,8,8,8,8,8,9,8,8,8,8,8,8,8
"263","FOODS_3_264_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"264","FOODS_3_265_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"265","FOODS_3_266_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"266","FOODS_3_267_TX_3_validation",1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"267","FOODS_3_268_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"268","FOODS_3_269_TX_3_validation",0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"269","FOODS_3_270_TX_3_validation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","FOODS_3_271_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"271","FOODS_3_272_TX_3_validation",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"272","FOODS_3_273_TX_3_validation",1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1
"273","FOODS_3_274_TX_3_validation",0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0
"274","FOODS_3_275_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"275","FOODS_3_276_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
"276","FOODS_3_277_TX_3_validation",3,2,2,2,2,3,3,3,3,2,3,2,3,3,3,2,3,3,2,3,3,2,2,2,2,2,3,2
"277","FOODS_3_278_TX_3_validation",1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"278","FOODS_3_279_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"279","FOODS_3_280_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"280","FOODS_3_281_TX_3_validation",5,5,4,4,5,5,5,5,5,5,5,5,7,6,6,5,5,5,5,6,7,6,5,5,5,5,6,6
"281","FOODS_3_282_TX_3_validation",7,7,6,7,6,7,10,10,10,9,9,9,10,11,11,10,10,10,9,10,11,10,10,9,9,8,9,11
"282","FOODS_3_283_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"283","FOODS_3_284_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"284","FOODS_3_285_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"285","FOODS_3_286_TX_3_validation",0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"286","FOODS_3_287_TX_3_validation",0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1
"287","FOODS_3_288_TX_3_validation",6,6,6,5,5,6,6,5,6,5,5,5,7,6,6,5,6,6,5,6,6,6,6,5,5,5,6,6
"288","FOODS_3_289_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"289","FOODS_3_290_TX_3_validation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","FOODS_3_291_TX_3_validation",2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
"291","FOODS_3_292_TX_3_validation",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"292","FOODS_3_293_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"293","FOODS_3_294_TX_3_validation",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"294","FOODS_3_295_TX_3_validation",7,7,6,6,5,7,7,7,7,6,5,5,8,7,7,6,6,6,5,8,8,7,6,6,5,5,8,7
"295","FOODS_3_296_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"296","FOODS_3_297_TX_3_validation",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"297","FOODS_3_298_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"298","FOODS_3_299_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"299","FOODS_3_300_TX_3_validation",4,4,4,4,4,4,5,5,5,4,5,5,6,5,5,4,5,5,4,5,5,5,4,4,4,4,5,5
"300","FOODS_3_301_TX_3_validation",1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"301","FOODS_3_302_TX_3_validation",2,3,2,2,2,2,3,3,3,3,2,2,3,3,3,3,2,2,2,3,3,2,2,2,2,2,3,2
"302","FOODS_3_303_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"303","FOODS_3_304_TX_3_validation",2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2
"304","FOODS_3_305_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"305","FOODS_3_306_TX_3_validation",5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"306","FOODS_3_307_TX_3_validation",3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"307","FOODS_3_308_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"308","FOODS_3_309_TX_3_validation",1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
"309","FOODS_3_310_TX_3_validation",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"310","FOODS_3_311_TX_3_validation",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
"311","FOODS_3_312_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"312","FOODS_3_313_TX_3_validation",8,7,7,7,7,7,7,6,7,6,6,6,7,6,7,6,7,7,6,7,7,7,6,6,6,6,7,7
"313","FOODS_3_314_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"314","FOODS_3_315_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"315","FOODS_3_316_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"316","FOODS_3_317_TX_3_validation",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"317","FOODS_3_318_TX_3_validation",10,9,8,8,8,11,10,8,8,7,8,8,10,9,9,8,8,8,8,10,10,9,8,8,7,7,10,9
"318","FOODS_3_319_TX_3_validation",0,0,0,-1,-1,1,0,0,0,-1,-1,-1,2,0,1,0,0,-1,-1,1,2,1,0,0,-1,-1,2,1
"319","FOODS_3_320_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"320","FOODS_3_321_TX_3_validation",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"321","FOODS_3_322_TX_3_validation",2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,1,1,1,1,1,2,2
"322","FOODS_3_323_TX_3_validation",0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1
"323","FOODS_3_324_TX_3_validation",2,2,2,2,2,2,3,2,2,2,2,2,3,2,3,2,2,2,2,2,3,2,2,2,2,2,3,2
"324","FOODS_3_325_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"325","FOODS_3_326_TX_3_validation",0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"326","FOODS_3_327_TX_3_validation",3,3,3,3,3,4,4,4,4,3,3,3,4,4,4,4,4,3,3,4,4,4,4,3,3,3,4,4
"327","FOODS_3_328_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"328","FOODS_3_329_TX_3_validation",7,8,6,7,7,8,8,7,8,7,7,7,8,7,8,7,8,8,7,8,8,7,7,7,7,7,8,8
"329","FOODS_3_330_TX_3_validation",2,2,2,1,1,2,2,2,2,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,1,1,2,1
